Product Name,Hair Type,Comment,Sentiment Score,User Name,Comment Date,Product URL,Product Image,Description,Price,Analyzed Date
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Texture:creamy
Fragrance:A hint of tea tree
Effectiveness:super effective

Ive been using this product for more than a year now and i can say that it really helped me manage my curls from an untamable mane to a managable and presentable hair. See pic for a before and after",0.9420346021652222,a*****3,2023-10-17T02:53:46.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:11
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Packaging:well packaged. secured
Benefits:shinny and bouncy
Beauty Profile:the scent was nice

Will order again.
Thank you so much.
Hiyang ko siya para sa curly hair.",0.9454742670059204,h*****a,2025-09-12T10:09:07.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:11
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Usage Experience:it's my 3rd purchase. and it's giving a nice wavy hair.
User Tips:use the product with damp hair to maximize the effect.
Packaging:The new packaging is 💯 it is easy to squeeze and appealing to the eyes compare to the old one.",0.7897557020187378,s*****s,2025-03-19T08:18:53.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:11
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Fragrance:great
Effectiveness:great
Texture:great

I walked through the door with you
The air was cold
But something about it felt like home somehow
And I, left my scarf there at your sister's house
And you've still got it in your drawer even now
Oh, your sweet disposition
And my wide-eyed gaze
We're singing in the car, getting lost upstate
Autumn leaves falling down like pieces into place
And I can picture it after all these days
And I know it's long gone and that magic's not here no more
And I might be okay but I'm not fine at all
'Cause there we are again on that little town street
You almost ran the red 'cause you were lookin' over at me
Wind in my hair, I was there
I remember it all too well",0.5324997901916504,j*****o,2024-04-10T21:10:20.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:12
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Fragrance:Hint of tea tree
User Tips:Do its purpose
Packaging:Well packaged

Sobrang secured ng pagkabalot. Walang leak at tama lahat ng order ko. Sana effective ito to fight my dandruff away. Thank po seller and rider, sa uulitin...",0.8669407367706299,m*****4,2023-06-06T13:58:48.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:12
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Fragrance:💕💕💕
Usage Experience:tagal na ako user ng curls condi & shampoo. Pero now ko palang itry deep condi & leave in.
Benefits:lambot ng hair ko rito 🥺

Thank you so much! ✨️ orders are complete. Seseryosohin ko na cgm journey ko 😆.",0.8702569603919983,edelynmae_,2025-07-23T12:52:32.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:12
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Effectiveness:good
Fragrance:good
Texture:good

My orders arrived sooner than expected. Received them only after three days i placed my order. The packaging was good. All of the products were sealed with individual bubble wraps and the lids were taped. Thanks for the fast order.",0.8628934025764465,gaemlrie,2022-10-29T01:38:22.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:12
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Hoy Seller! Baka malugi na kayo nan! Ang laki ng discount . Dito na kayo bumili guys, same lang din sa nabibili sa mall mura pa. Bet kasi to ng curly hair ko, light lang ang feeling sa buhok. Secured ang packaging, 10.10 ko nabili, ngayong 10.11 dumating. Salamat po Seller and Courier! Sa uulitin po.",0.9311339259147644,w*****1,2025-10-11T07:59:49.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:12
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Effectiveness:will try pa lang
Fragrance:mabango
Texture:smooth

thank you po seller!
maayos ang packaging and complete yung orders ko.
so excited to try this on my hair, 😍
⭐⭐⭐⭐⭐",0.9566168785095216,k*****5,2023-01-18T06:20:41.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:12
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Texture:good
Fragrance:good
Effectiveness:good

Nice product! Packaged well with bubble wrap and also shipped immediately! Very good deal given its price! Thank you seller!",0.9206749200820924,m*****y,2023-09-19T13:05:55.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:12
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Packaging:Naka bubble wrap ang carton pa siya
Benefits:Once ko palang nagamit so wala pa akong masabi
Usage Experience:Okay naman siya, mabango and madali lang iapply sa buhok lalo ay wavy lang ang buhok ko",0.691421389579773,r*****l,2025-08-09T02:04:49.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Effectiveness:maganda sa buhok
Fragrance:subtle lang yung amoy
Texture:perfect for curly hair

Hindi gaanong mabula yung shampoo pero feeling ko mas nakatulong siya para hindi buhaghag yung buhok. Tas maganda din yung conditioner lalo na yung leave-in conditioner.. nakatulong siya para lalong mas define yung curls. 💕💕💕",0.8496195077896118,sweet_cristine,2022-08-22T01:38:03.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Effectiveness:for the items 100 percent
Texture:for the items 100 percent
Fragrance:for the items 100 percent mabango

Thank you very much i recommend this shop have good condition completely",0.8400428295135498,veniezliwaaag,2025-11-01T06:14:40.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"User Tips:Nice
Benefits:good
Fragrance:Lasting effect

Thank you so much nice legit ang ganda sa hair maayos at mabilis ang pagdeliver over goods well order again",0.8925707340240479,m*****o,2025-09-29T09:22:12.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"User Tips:not yet tried
Packaging:well packed
Fragrance:very good fragrance

This is my first time to use this product but my friends have recommend this item to me. Very nice product and will surely love it. Thanks Shoppee",0.9573838710784912,i*****e,2025-07-14T11:35:01.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"User Tips:For those who have curly hair, never use a comb when your hair is dry.
Beauty Profile:Curly hair
Packaging:Good and secured

I have been using this product for more than a year, and I am loving the result.",0.9791582226753236,m*****4,2025-07-29T11:05:02.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Fragrance:smells good
Texture:haven't tried it yet
Effectiveness:hopefully it works on me

Ordered on 8.8 and I received it on 8.10. it's properly packed and there wasn't any leaks or damage from the products, thankfully. I'm very excited in using it and hopefully it works for me. Really happy and glad that I was able to buy this on sale, and good thing I waited on 8.8, thank you.",0.9613437652587892,z*****o,2022-08-10T09:09:39.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Maganda ang items, KOmpleto at nakabalot ng maayos.. Mild scented po sya, kaya friendly lang sa ilong.. Salamat seller and Mr rider",0.8696165084838867,blissie,2023-11-03T11:52:49.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Texture:ok
Effectiveness:ok
Fragrance:ok

The products is/are delivered in good condition. I am satisfied with my purchase. I really going to use it. Thank you Seller for this wonderful product/s.",0.9409006237983704,anime_addict9876,2022-05-22T01:03:02.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"Usage Experience:Easy to apply on hair, not sticky, and really holds the hair together even when dried.

Received the correct amount of products! Well packaged with bubble wrap thus no damage was done. Also came with a giveaway scalp massager <3",0.8282918930053711,c*****6,2024-06-11T13:26:23.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
"Curls by Zenutrients Leave-In Conditioner with Avocado & Tea Tree (Protein-Free, Curl Define & CGM)",curly,"This is my second bottle. I’ve used it since I did my Japanese curls a month ago. Dko afford yung Tony and Jackies, and Im happy to have found this product. It smells amazing, very light and isn’t sticky on my hair. It makes it shiny too!",0.9808703064918518,y*****m,2025-09-22T06:26:31.000Z,https://shopee.ph/Curls-by-Zenutrients-Leave-In-Conditioner-with-Avocado-Tea-Tree-(Protein-Free-Curl-Define-CGM)-i.211364681.3358703747?extraParams=%7B%22display_model_id%22%3A61486369160%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2a0931b-428c-4492-a10b-1c1d73d90aee&xptdk=c2a0931b-428c-4492-a10b-1c1d73d90aee,https://down-bs-us.img.susercontent.com/ph-11134207-7rasi-m79l6yg25ho912.jpg,,,2025-11-16 14:27:23
